Participant_ID,Activity_Type,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Timestamp
22,Sports Action,4.128,5.391,7.381,242.462,434.357,56.1,1728017890
22,Sports Action,2.822,9.666,2.767,-268.801,-55.512,-343.277,1728017890
22,Sports Action,9.644,-1.678,-5.348,221.131,51.282,441.332,1728017890
22,Sports Action,7.692,8.232,0.83,-88.983,-4.833,226.531,1728017890
22,Sports Action,-1.122,1.091,-1.449,150.475,-263.884,122.272,1728017891
22,Sports Action,5.901,-6.983,-7.681,-196.294,351.836,-252.68,1728017891
22,Sports Action,5.132,-1.005,-9.265,-396.748,-31.282,269.603,1728017891
22,Sports Action,4.445,8.115,0.003,-234.953,358.832,-412.867,1728017891
22,Sports Action,-1.814,-6.172,-0.768,-295.566,-131.967,326.41,1728017891
22,Sports Action,7.537,5.567,7.568,-112.328,-70.693,274.953,1728017891
22,Sports Action,-4.681,6.354,-1.418,-454.64,-390.273,-233.606,1728017891
22,Sports Action,-8.847,4.221,-9.265,460.447,334.392,19.192,1728017891
22,Sports Action,-9.167,0.87,-8.75,422.101,-8.67,-378.93,1728017891
22,Sports Action,-4.015,-5.743,3.846,180.242,262.108,485.534,1728017891
22,Sports Action,-2.5,-9.269,4.228,-321.997,-267.117,-158.423,1728017892
22,Sports Action,-8.446,2.251,3.606,-256.197,-123.175,153.288,1728017892
22,Sports Action,-0.045,9.758,-1.458,-438.386,-149.872,261.673,1728017892
22,Sports Action,-1.148,-4.791,2.03,-216.845,-29.959,252.44,1728017892
22,Sports Action,-6.372,6.998,1.195,468.166,-438.616,-265.826,1728017892
22,Sports Action,3.313,-7.378,-5.266,344.47,60.053,-75.785,1728017892
22,Sports Action,1.124,9.461,-9.626,-246.717,426.623,71.044,1728017892
22,Sports Action,-8.127,-4.461,0.854,21.493,145.803,-60.567,1728017892
22,Sports Action,-1.205,-9.978,0.911,231.309,158.406,452.973,1728017892
22,Sports Action,-3.021,0.185,6.755,-375.736,-418.053,-288.758,1728017892
22,Sports Action,2.757,4.101,-2.882,485.896,-354.622,252.496,1728017893
22,Sports Action,3.654,2.024,1.104,57.989,-409.409,-194.179,1728017893
22,Sports Action,0.703,7.913,2.458,253.282,-79.55,334.426,1728017893
22,Sports Action,-4.146,-3.964,-0.02,292.572,-77.493,252.9,1728017893
22,Sports Action,8.239,7.938,-3.696,148.989,-463.508,-100.716,1728017893
22,Sports Action,5.624,8.178,-7.224,386.443,-359.134,13.91,1728017893
22,Sports Action,-9.141,-4.97,5.433,-496.048,-123.077,2.854,1728017893
22,Sports Action,-5.484,-3.497,2.094,402.712,238.768,419.816,1728017893
22,Sports Action,3.858,6.58,-7.004,-311.78,78.756,233.736,1728017893
22,Sports Action,-5.681,-4.111,4.58,396.072,-147.997,-102.991,1728017893
22,Sports Action,6.477,9.579,-7.692,11.637,210.472,237.505,1728017894
22,Sports Action,4.318,2.323,2.117,-14.697,-302.277,-427.784,1728017894
22,Sports Action,-0.475,5.523,-4.143,-451.794,106.544,-361.739,1728017894
22,Sports Action,-3.557,2.086,-3.433,-316.961,226.928,-461.027,1728017894
22,Sports Action,-1.298,-8.582,-5.215,-321.68,-180.251,-94.228,1728017894
22,Sports Action,2.289,-1.606,2.161,-216.122,443.92,436.953,1728017894
22,Sports Action,1.173,-9.362,-7.871,-48.844,264.361,362.568,1728017894
22,Sports Action,-8.987,-8.395,-5.23,-172.964,381.385,84.108,1728017894
22,Sports Action,-0.421,-6.228,6.978,297.149,286.862,-361.71,1728017894
22,Sports Action,-6.3,-3.499,-7.063,40.601,-33.759,1.192,1728017894
22,Sports Action,-2.345,-4.629,2.508,11.023,-199.85,250.349,1728017895
22,Sports Action,-3.676,6.227,8.362,430.1,-26.274,-265.467,1728017895
22,Sports Action,-3.42,4.125,5.909,-167.31,397.409,157.923,1728017895
22,Sports Action,9.487,-0.687,-6.47,-382.701,9.518,160.651,1728017895
22,Sports Action,8.844,-5.741,5.131,415.995,-451.282,-370.759,1728017895
22,Sports Action,-1.287,8.038,-3.646,-32.389,-322.146,141.678,1728017895
22,Sports Action,9.523,4.634,2.507,-466.159,292.893,-58.871,1728017895
22,Sports Action,-6.011,5.437,3.657,147.671,264.013,397.707,1728017895
22,Sports Action,-8.928,6.014,6.613,69.462,-239.887,-491.164,1728017895
22,Sports Action,-5.54,1.143,9.315,-431.046,370.126,-294.69,1728017895
22,Sports Action,-5.988,-3.492,-4.631,-377.905,-116.64,-171.125,1728017896
22,Sports Action,5.761,-8.911,-9.181,133.985,55.36,114.519,1728017896
22,Sports Action,5.428,-2.935,3.737,498.896,-312.793,151.453,1728017896
22,Sports Action,8.767,-5.629,-0.36,363.33,195.491,-58.433,1728017896
22,Sports Action,-9.246,-9.353,2.264,280.949,78.806,-443.03,1728017896
22,Sports Action,6.26,4.067,5.179,-381.298,489.087,-131.46,1728017896
22,Sports Action,6.824,-9.568,8.024,363.299,92.694,-254.545,1728017896
22,Sports Action,4.968,5.164,-2.349,-22.491,-244.524,-393.588,1728017896
22,Sports Action,-4.46,1.753,-5.632,341.748,-380.803,204.858,1728017896
22,Sports Action,-5.502,2.143,-3.273,-217.62,-172.694,-214.213,1728017896
22,Sports Action,-1.518,-7.356,-8.481,-129.216,48.391,381.886,1728017897
22,Sports Action,-8.597,-7.455,7.075,326.166,291.344,-64.184,1728017897
22,Sports Action,-4.05,3.176,9.925,-379.723,315.429,-83.507,1728017897
22,Sports Action,5.611,-5.573,-9.429,266.848,337.731,-185.278,1728017897
22,Sports Action,2.185,6.534,6.968,-426.562,172.615,-490.112,1728017897
22,Sports Action,-3.332,3.454,0.063,242.208,-238.624,-96.969,1728017897
22,Sports Action,-6.146,-4.005,-4.504,16.587,390.283,181.952,1728017897
22,Sports Action,2.504,-7.832,1.648,-54.136,-258.17,-391.024,1728017897
22,Sports Action,7.152,9.111,8.622,-260.23,-449.475,-51.318,1728017897
22,Sports Action,2.975,1.087,9.392,63.18,138.287,-197.966,1728017897
22,Sports Action,-0.38,-9.962,7.387,-143.519,456.94,-77.591,1728017898
22,Sports Action,3.747,4.877,-9.116,-200.922,275.609,204.684,1728017898
22,Sports Action,-0.958,3.762,-6.564,288.719,99.642,-493.524,1728017898
22,Sports Action,6.313,-3.21,6.867,-414.048,488.287,328.406,1728017898
22,Sports Action,6.418,0.748,1.592,-48.315,318.448,347.579,1728017898
22,Sports Action,6.315,-3.455,5.451,469.147,-424.731,64.515,1728017898
22,Sports Action,1.378,-2.116,-4.942,-103.071,-115.412,-221.705,1728017898
22,Sports Action,-6.635,7.64,-6.955,25.19,-379.388,71.948,1728017898
22,Sports Action,2.492,2.752,4.1,-496.36,252.881,-327.385,1728017898
22,Sports Action,3.412,-5.443,-0.434,-180.574,406.883,-300.53,1728017898
22,Sports Action,-1.999,7.951,5.913,198.912,-364.477,-451.005,1728017899
22,Sports Action,-8.91,9.134,2.883,-263.087,177.407,-115.771,1728017899
22,Sports Action,4.123,3.464,9.687,-64.952,410.228,-431.162,1728017899
22,Sports Action,-5.519,-3.074,0.943,158.163,-326.066,392.553,1728017899
22,Sports Action,-7.918,-4.897,4.294,31.031,309.292,-448.45,1728017899
22,Sports Action,0.212,7.127,7.722,494.675,175.671,307.004,1728017899
22,Sports Action,-3.65,1.407,-8.578,-85.135,-59.564,200.74,1728017899
22,Sports Action,-0.742,-7.459,6.957,60.942,-443.819,-133.724,1728017899
22,Sports Action,1.961,-2.449,5.685,-365.968,-142.703,134.037,1728017899
22,Sports Action,5.009,-8.719,-9.875,230.655,-28.744,-61.544,1728017899
22,Sports Action,5.091,-9.528,-8.037,-248.545,-414.011,169.667,1728017900
22,Sports Action,-3.717,-9.589,-0.988,350.778,126.862,-174.847,1728017900
22,Sports Action,-3.275,6.735,2.063,55.89,-246.041,217.792,1728017900
22,Sports Action,6.249,5.371,-7.824,-345.57,234.4,49.702,1728017900
22,Sports Action,-3.493,-9.988,1.6,268.208,86.326,209.438,1728017900
22,Sports Action,-8.609,8.943,-9.256,198.14,52.87,-382.9,1728017900
22,Sports Action,1.853,5.609,9.206,-67.541,-82.908,-83.082,1728017900
22,Sports Action,0.143,3.6,4.907,492.362,-443.055,-111.523,1728017900
22,Sports Action,5.69,4.208,-3.61,-106.474,-455.922,460.319,1728017900
22,Sports Action,1.757,2.353,2.307,204.604,-441.798,446.803,1728017900
22,Sports Action,3.982,-0.556,6.722,319.864,-338.898,-123.955,1728017901
22,Sports Action,-5.413,-0.135,-9.558,307.006,-486.62,318.196,1728017901
22,Sports Action,-3.634,6.125,1.401,130.435,-436.114,208.089,1728017901
22,Sports Action,1.675,-8.803,6.329,469.336,376.905,-448.361,1728017901
22,Sports Action,9.527,-2.983,-5.908,-76.531,182.406,-157.106,1728017901
22,Sports Action,-5.006,0.892,3.423,174.367,-428.005,-444.111,1728017901
22,Sports Action,2.193,9.743,-0.035,-76.201,300.046,485.752,1728017901
22,Sports Action,3.306,-5.472,8.57,121.927,174.651,189.67,1728017901
22,Sports Action,-9.268,-2.401,-0.68,-286.218,34.349,209.809,1728017901
22,Sports Action,-4.465,-5.65,-3.362,-303.36,-457.176,492.211,1728017901
22,Sports Action,-9.489,-0.085,6.393,-261.702,101.323,-416.002,1728017902
22,Sports Action,-1.6,8.455,-4.158,294.515,-43.108,262.231,1728017902
22,Sports Action,-8.69,-9.957,-1.473,179.781,481.815,360.877,1728017902
22,Sports Action,-5.553,-9.293,4.494,333.085,-488.348,-417.927,1728017902
22,Sports Action,-4.063,8.416,-1.485,61.449,-51.29,-385.758,1728017902
22,Sports Action,-1.848,8.784,5.342,118.968,155.599,-444.951,1728017902
22,Sports Action,9.99,5.09,-9.823,-389.556,374.425,-119.431,1728017902
22,Sports Action,0.761,8.077,-3.534,-390.769,449.134,-401.806,1728017902
22,Sports Action,-2.076,-5.889,-4.248,412.643,-119.109,-456.961,1728017902
22,Sports Action,3.645,-9.353,-2.016,-463.375,-467.295,-197.859,1728017902
22,Sports Action,1.658,5.317,7.649,-456.745,-162.643,215.997,1728017903
22,Sports Action,-8.767,5.819,0.847,-95.949,-307.07,355.759,1728017903
22,Sports Action,-9.038,4.255,8.144,-147.689,490.8,435.21,1728017903
22,Sports Action,0.681,9.944,-8.263,192.014,-291.716,284.743,1728017903
22,Sports Action,5.407,8.498,-7.837,258.719,-263.897,-131.811,1728017903
22,Sports Action,1.332,5.603,7.872,-156.896,339.707,373.384,1728017903
22,Sports Action,1.231,1.607,-5.383,-1.946,-112.952,454.387,1728017903
22,Sports Action,-3.009,2.598,4.386,498.917,81.522,-302.859,1728017903
22,Sports Action,2.624,6.705,-7.206,-142.651,102.345,369.128,1728017903
22,Sports Action,-4.312,-9.112,-8.405,63.667,-270.798,314.715,1728017903
22,Sports Action,0.32,-2.8,-4.551,-28.706,-483.787,-373.635,1728017904
22,Sports Action,0.735,-5.619,-3.866,-440.589,121.11,139.911,1728017904
22,Sports Action,-6.507,-7.651,1.825,-393.424,483.874,-197.539,1728017904
22,Sports Action,4.395,6.272,-7.108,-378.856,-426.777,-267.847,1728017904
22,Sports Action,9.03,8.721,-0.215,-203.853,-311.041,-413.017,1728017904
22,Sports Action,6.85,-4.178,4.35,-193.606,-406.053,440.203,1728017904
22,Sports Action,-4.13,6.332,8.129,190.77,118.488,-341.123,1728017904
22,Sports Action,-4.025,5.397,-6.805,400.06,0.17,30.892,1728017904
22,Sports Action,1.445,8.676,8.428,286.5,413.585,-131.024,1728017904
22,Sports Action,8.061,-0.303,-2.963,-235.385,107.411,275.861,1728017904
22,Sports Action,3.075,-0.114,-9.0,63.319,-82.738,-454.011,1728017905
22,Sports Action,7.922,-8.527,8.305,434.838,319.825,278.192,1728017905
22,Sports Action,7.24,6.456,2.345,-208.673,387.633,-137.395,1728017905
22,Sports Action,-6.785,1.821,6.935,-286.778,236.995,92.638,1728017905
22,Sports Action,2.63,3.571,-0.748,456.934,375.718,464.016,1728017905
22,Sports Action,-2.904,-0.922,-5.281,-170.95,-336.288,215.884,1728017905
22,Sports Action,-5.545,-8.347,4.788,-129.108,-269.706,487.07,1728017905
22,Sports Action,7.664,0.964,-8.702,363.64,111.73,-404.683,1728017905
22,Sports Action,-5.276,-8.743,-8.306,322.33,130.312,213.62,1728017905
22,Sports Action,7.288,-8.817,-0.313,243.427,14.6,-188.31,1728017905
22,Sports Action,-6.875,1.664,8.471,439.959,-445.508,-163.521,1728017906
22,Sports Action,-1.385,2.197,-3.257,314.711,-23.832,-324.717,1728017906
22,Sports Action,9.751,-8.985,1.632,-32.31,-189.637,-15.901,1728017906
22,Sports Action,3.002,-9.049,-7.718,473.777,495.683,449.183,1728017906
22,Sports Action,-4.91,1.505,-0.193,-206.413,-92.318,-243.636,1728017906
22,Sports Action,9.97,3.909,3.363,-465.633,-34.708,-237.672,1728017906
22,Sports Action,-0.757,3.976,3.639,-370.813,356.737,-13.386,1728017906
22,Sports Action,-8.968,-0.739,-6.017,168.184,-166.233,348.676,1728017906
22,Sports Action,-7.43,-7.437,-9.755,216.298,74.801,-49.942,1728017906
22,Sports Action,2.633,8.068,4.795,426.308,408.041,-230.685,1728017906
22,Sports Action,-1.541,0.648,-2.447,285.864,176.069,114.801,1728017907
22,Sports Action,-7.063,-8.426,-6.215,-54.245,-147.218,432.742,1728017907
22,Sports Action,9.129,-1.712,-5.544,79.769,261.887,119.807,1728017907
22,Sports Action,3.498,-6.246,6.413,360.856,163.854,-217.815,1728017907
22,Sports Action,-6.7,-4.687,-0.565,212.26,-212.13,-165.892,1728017907
22,Sports Action,8.824,1.146,-1.379,5.305,-69.009,454.92,1728017907
22,Sports Action,9.938,-7.957,4.338,497.32,392.359,243.334,1728017907
22,Sports Action,9.021,-6.459,-3.133,-287.813,-218.526,62.23,1728017907
22,Sports Action,2.946,4.788,-8.461,-126.336,202.436,-269.024,1728017907
22,Sports Action,-3.983,8.41,6.451,-198.206,-436.938,197.088,1728017907
22,Sports Action,8.189,5.718,-6.334,475.633,-467.024,188.559,1728017908
22,Sports Action,-0.799,5.021,-0.5,356.741,44.059,205.071,1728017908
22,Sports Action,0.461,-4.244,-2.14,225.106,56.74,-26.67,1728017908
22,Sports Action,4.634,1.888,6.886,404.918,-357.527,-472.644,1728017908
22,Sports Action,4.261,-6.066,7.555,56.193,7.875,324.703,1728017908
22,Sports Action,2.117,4.435,7.196,-120.986,-218.801,-400.142,1728017908
22,Sports Action,-3.492,8.418,-4.843,365.409,342.813,426.041,1728017908
22,Sports Action,-9.702,-4.666,1.314,174.058,76.0,-55.377,1728017908
22,Sports Action,5.222,-2.556,-9.026,73.321,-412.712,-264.675,1728017908
22,Sports Action,9.643,-9.398,3.974,121.054,-293.065,354.004,1728017908
22,Sports Action,1.572,5.713,-7.19,-85.57,-471.509,-178.222,1728017909
22,Sports Action,9.862,-8.996,4.876,-76.484,486.949,-202.269,1728017909
22,Sports Action,6.356,8.291,6.375,-178.062,464.123,-432.245,1728017909
22,Sports Action,2.552,8.889,8.471,-88.049,-402.641,-392.309,1728017909
22,Sports Action,-8.44,-5.553,7.423,-458.282,382.915,-383.279,1728017909
22,Sports Action,0.621,2.095,-9.562,-235.48,-467.33,345.295,1728017909
22,Sports Action,6.293,2.71,1.085,-408.681,-68.101,-189.509,1728017909
22,Sports Action,1.928,-3.152,6.503,-21.038,-496.041,-164.246,1728017909
22,Sports Action,-3.13,-5.77,-9.211,-323.432,-203.213,453.929,1728017909
22,Sports Action,3.267,1.585,5.879,-43.315,14.719,-444.537,1728017909
22,Sports Action,-4.52,-3.85,3.658,278.653,-146.496,-498.741,1728017910
22,Sports Action,5.83,-2.243,-2.673,-284.392,-101.757,-415.85,1728017910
22,Sports Action,7.721,0.391,8.641,72.8,488.967,68.009,1728017910
22,Sports Action,7.778,-0.725,-8.849,-475.43,-365.455,141.226,1728017910
22,Sports Action,-5.7,3.291,9.031,469.559,-304.315,-178.177,1728017910
22,Sports Action,-4.005,-5.09,8.912,-40.314,492.379,137.38,1728017910
22,Sports Action,6.922,-8.078,-0.534,450.367,-147.952,386.643,1728017910
22,Sports Action,7.107,-3.16,-7.075,-92.625,305.418,407.448,1728017910
22,Sports Action,-4.286,6.557,6.938,-389.346,-427.13,88.269,1728017910
22,Sports Action,-6.627,-9.503,7.54,-264.491,-114.944,310.59,1728017910
22,Sports Action,-0.797,-6.36,-2.954,-265.096,407.603,250.791,1728017911
22,Sports Action,0.831,3.069,9.403,-242.507,-379.696,-42.34,1728017911
22,Sports Action,-0.263,-9.573,-3.444,-133.356,-217.699,-181.84,1728017911
22,Sports Action,-4.516,6.239,-2.284,172.342,2.14,406.148,1728017911
22,Sports Action,6.606,9.221,-4.568,412.59,169.345,298.189,1728017911
22,Sports Action,1.965,-2.882,2.442,360.427,-231.188,-65.776,1728017911
22,Sports Action,-6.996,2.152,5.453,-416.628,138.268,-439.938,1728017911
22,Sports Action,5.526,9.805,1.083,-441.274,-288.66,-286.716,1728017911
22,Sports Action,-7.84,-8.199,-5.404,405.7,379.936,487.472,1728017911
22,Sports Action,-9.863,3.247,-5.261,-295.093,-432.716,-93.498,1728017911
22,Sports Action,-5.304,-5.739,0.712,-19.885,-418.812,281.522,1728017912
22,Sports Action,-5.362,-6.761,-4.171,-322.976,58.311,-155.473,1728017912
22,Sports Action,-2.215,-2.764,-1.36,362.667,219.088,153.363,1728017912
22,Sports Action,5.062,-8.319,-7.424,347.778,322.046,202.199,1728017912
22,Sports Action,3.529,-8.221,4.55,2.66,-351.409,-408.207,1728017912
22,Sports Action,-4.247,4.689,-5.486,148.601,-11.48,245.677,1728017912
22,Sports Action,-4.406,-2.27,-9.196,-120.074,-137.88,-490.101,1728017912
22,Sports Action,-6.782,4.37,6.485,-104.606,297.369,86.756,1728017912
22,Sports Action,1.894,-7.764,0.042,-353.606,-219.136,336.905,1728017912
22,Sports Action,-4.932,4.584,-3.778,-274.539,-379.975,180.1,1728017912
22,Sports Action,0.056,-5.832,-0.044,425.92,-271.094,429.605,1728017913
22,Sports Action,-5.782,5.309,-6.661,-231.799,202.169,24.474,1728017913
22,Sports Action,5.227,5.851,-4.084,-439.716,-41.611,202.741,1728017913
22,Sports Action,-9.53,8.593,-6.668,224.54,418.103,-256.431,1728017913
22,Sports Action,-3.468,-3.739,6.004,-50.076,-117.688,-110.913,1728017913
22,Sports Action,-4.697,-8.867,-0.615,-366.282,-394.021,282.707,1728017913
22,Sports Action,-3.893,-5.244,7.184,198.719,291.814,-151.857,1728017913
22,Sports Action,-2.178,8.561,3.547,295.462,75.845,240.721,1728017913
22,Sports Action,9.098,0.02,-3.921,302.845,75.519,66.467,1728017913
22,Sports Action,-0.326,8.211,1.491,-191.707,439.036,148.777,1728017914
22,Sports Action,-8.932,-3.121,-8.828,490.026,-478.731,-88.995,1728017914
22,Sports Action,-4.4,-3.285,-3.178,-481.565,181.192,214.681,1728017914
22,Sports Action,0.679,-0.67,-0.071,304.887,-183.44,278.438,1728017914
22,Sports Action,-1.061,-3.529,-6.023,-71.479,-463.063,-423.812,1728017914
22,Sports Action,2.543,4.418,-6.346,-122.922,-319.516,-441.565,1728017914
22,Sports Action,7.731,-4.712,-0.629,178.347,-175.16,-334.976,1728017914
22,Sports Action,0.55,-8.487,6.992,73.139,-36.622,105.803,1728017914
22,Sports Action,8.588,-9.176,0.532,304.7,148.937,-184.786,1728017914
22,Sports Action,-8.778,1.31,-2.526,-108.48,465.751,438.933,1728017914
22,Sports Action,-5.866,-1.298,-7.379,206.914,-33.727,-214.2,1728017915
22,Sports Action,-4.437,-4.264,-3.043,396.31,498.044,51.485,1728017915
22,Sports Action,-0.352,-1.879,-4.601,-190.537,-484.073,339.567,1728017915
22,Sports Action,4.933,6.143,2.359,-425.31,374.842,80.089,1728017915
22,Sports Action,-6.963,-1.63,8.227,327.63,406.449,117.659,1728017915
22,Sports Action,5.322,-5.712,8.742,-364.294,158.789,162.996,1728017915
22,Sports Action,-2.704,-4.497,-1.525,0.34,240.925,373.673,1728017915
22,Sports Action,3.251,-8.696,9.395,-369.861,134.679,42.099,1728017915
22,Sports Action,-7.783,-9.089,8.535,-142.106,-191.413,404.72,1728017915
22,Sports Action,-1.345,-3.033,-7.97,-35.81,104.117,386.946,1728017915
22,Sports Action,1.934,-3.951,7.836,68.008,-308.629,449.492,1728017916
22,Sports Action,-7.531,8.962,0.381,-488.324,-189.223,-50.422,1728017916
22,Sports Action,-5.721,-4.746,2.593,-487.547,-193.958,337.965,1728017916
22,Sports Action,-4.922,3.532,-9.045,-38.71,-47.232,189.295,1728017916
22,Sports Action,-1.746,3.697,1.232,151.824,-410.359,229.399,1728017916
22,Sports Action,7.938,5.14,0.321,-372.323,-115.706,78.193,1728017916
22,Sports Action,0.683,-6.537,-1.45,-58.39,-63.212,273.334,1728017916
22,Sports Action,9.084,2.756,-5.606,269.268,416.845,120.381,1728017916
22,Sports Action,2.516,-6.473,-6.795,-199.624,43.7,212.275,1728017916
22,Sports Action,-6.846,-8.883,-9.227,239.5,121.088,-61.345,1728017916
22,Sports Action,-7.787,6.511,-7.457,224.614,-44.229,161.137,1728017917
22,Sports Action,7.036,5.605,-0.256,48.015,161.791,-186.913,1728017917
22,Sports Action,4.692,1.848,2.977,-205.425,-16.64,36.502,1728017917
22,Sports Action,-2.733,-7.226,7.139,332.856,466.459,244.79,1728017917
22,Sports Action,0.012,-0.15,-6.053,-473.039,-19.661,175.206,1728017917
22,Sports Action,2.857,-3.714,-4.305,338.77,-46.833,27.563,1728017917
22,Sports Action,7.598,-9.429,1.729,-110.817,315.326,292.265,1728017917
22,Sports Action,-7.413,1.002,0.145,415.617,-135.473,55.719,1728017917
22,Sports Action,0.764,-4.699,7.781,-82.785,92.228,248.492,1728017917
22,Sports Action,-8.354,-8.762,-9.534,61.087,-238.644,79.099,1728017917
22,Sports Action,-3.265,-0.789,-6.383,29.999,-297.766,-184.293,1728017918
22,Sports Action,-6.743,4.789,6.546,-308.714,266.513,-437.861,1728017918
22,Sports Action,-1.788,4.015,-8.304,388.315,122.417,-182.338,1728017918
22,Sports Action,-7.058,-4.807,1.535,432.254,-403.569,164.599,1728017918
22,Sports Action,0.744,-3.981,8.526,263.388,399.211,133.676,1728017918
22,Sports Action,0.533,2.406,-4.327,-1.378,277.149,-77.22,1728017918
22,Sports Action,0.93,-2.108,4.12,-420.858,207.692,-110.448,1728017918
22,Sports Action,-9.615,2.281,-2.383,379.81,205.187,96.919,1728017918
22,Sports Action,-2.378,6.062,1.399,186.501,20.804,253.509,1728017918
22,Sports Action,-5.54,5.266,-7.104,-443.563,-389.933,419.73,1728017918
22,Sports Action,3.108,-6.046,2.858,-52.362,-244.108,-340.2,1728017919
22,Sports Action,9.297,7.273,-1.471,-123.477,370.643,106.934,1728017919
22,Sports Action,-6.529,-5.427,-3.67,-145.506,480.584,-107.291,1728017919
22,Sports Action,-8.387,-2.537,-7.471,-124.653,192.17,-421.209,1728017919
22,Sports Action,9.962,-5.4,7.413,223.957,439.39,-125.094,1728017919
23,Walking,7.382,-9.213,2.729,-53.857,-128.678,394.705,1728017919
23,Walking,-4.903,-8.785,8.471,-403.696,388.079,-106.125,1728017919
23,Walking,4.125,-2.562,1.754,-101.518,237.219,-339.934,1728017919
23,Walking,-6.71,-7.744,8.586,180.786,327.909,195.347,1728017919
23,Walking,9.308,3.572,0.86,-192.426,-438.261,-219.151,1728017919
23,Walking,9.398,-0.405,4.275,288.008,127.497,424.105,1728017920
23,Walking,8.459,2.343,5.783,-53.842,-94.768,298.058,1728017920
23,Walking,0.442,8.565,-5.295,-270.874,182.478,-354.703,1728017920
23,Walking,8.823,-8.111,1.522,-306.445,-246.82,-239.905,1728017920
23,Walking,-4.048,-8.796,-8.499,306.635,-10.647,53.112,1728017920
23,Walking,8.667,-5.776,-3.405,131.085,-94.685,370.796,1728017920
23,Walking,4.297,2.267,4.065,480.909,-451.6,-400.976,1728017920
23,Walking,-9.689,2.621,-0.854,-468.954,379.495,-50.443,1728017920
23,Walking,0.473,5.849,-5.95,-58.822,178.552,-156.156,1728017920
23,Walking,1.524,7.22,-8.801,232.306,-169.216,338.167,1728017920
23,Walking,0.449,5.74,-1.891,-371.157,-137.626,-192.732,1728017921
23,Walking,2.155,-1.284,-6.71,186.885,-55.647,187.391,1728017921
23,Walking,2.736,6.267,4.844,136.756,242.305,142.432,1728017921
23,Walking,-4.914,7.959,-9.776,266.618,55.509,151.129,1728017921
23,Walking,4.263,8.477,8.236,200.846,-148.95,234.664,1728017921
23,Walking,3.585,-1.242,9.771,385.039,357.448,-380.639,1728017921
23,Walking,-2.796,0.691,9.876,-199.142,299.445,19.256,1728017921
23,Walking,-8.152,-8.992,-7.509,-155.505,81.535,278.739,1728017921
23,Walking,1.3,2.359,5.075,31.555,-133.959,179.1,1728017921
23,Walking,-0.286,9.271,0.957,482.897,-376.425,-82.665,1728017921
23,Walking,5.551,3.765,3.189,-467.487,320.944,379.661,1728017922
23,Walking,-5.504,-6.341,-6.164,36.39,-138.037,-170.093,1728017922
23,Walking,-4.49,-4.043,5.557,303.007,499.339,-355.083,1728017922
23,Walking,0.697,-1.231,-6.567,-166.883,-261.555,-289.696,1728017922
23,Walking,4.159,-0.091,3.902,468.387,-25.112,-373.545,1728017922
23,Walking,0.068,-7.236,-2.572,341.494,-24.311,92.487,1728017922
23,Walking,-5.028,9.018,-8.428,284.88,107.691,-156.089,1728017922
23,Walking,-5.394,-5.81,-6.012,-12.863,137.579,88.102,1728017922
23,Walking,-4.313,-2.185,7.211,295.398,-329.309,311.539,1728017922
23,Walking,1.768,-0.503,7.786,329.738,-477.226,211.28,1728017922
23,Walking,3.792,-3.644,2.833,37.875,26.284,-138.869,1728017923
23,Walking,-6.71,1.897,2.041,11.973,-297.187,202.843,1728017923
23,Walking,8.995,-6.973,-6.665,247.769,-341.516,-495.872,1728017923
23,Walking,-0.699,-1.456,-3.858,-64.254,-275.892,-186.651,1728017923
23,Walking,8.337,1.406,0.209,198.117,-312.69,-333.554,1728017923
23,Walking,7.779,-9.537,2.505,-408.262,-118.204,79.365,1728017923
23,Walking,-7.455,-3.222,-4.11,154.476,-494.011,-342.852,1728017923
23,Walking,-2.785,9.545,2.194,-470.973,183.246,-378.361,1728017923
23,Walking,-2.941,-4.086,2.436,51.911,483.102,-108.458,1728017923
23,Walking,3.781,9.994,-1.602,-492.171,458.169,-348.579,1728017923
23,Walking,-4.107,-6.766,-1.949,41.975,-409.262,92.7,1728017924
23,Walking,7.391,-5.406,0.505,403.592,204.412,341.778,1728017924
23,Walking,-4.289,-3.346,3.161,206.542,226.242,-371.23,1728017924
23,Walking,-7.919,0.098,-2.62,15.836,331.518,149.717,1728017924
23,Walking,2.513,6.07,-3.12,-447.02,-47.876,132.771,1728017924
23,Walking,-4.357,0.624,9.626,292.948,-18.73,-430.459,1728017924
23,Walking,-2.797,-2.829,9.945,-464.843,161.397,-462.973,1728017924
23,Walking,-3.07,4.078,6.064,387.81,307.731,392.097,1728017924
23,Walking,8.349,7.259,-8.589,329.376,71.212,330.037,1728017924
23,Walking,3.933,9.141,-8.194,260.164,-452.854,201.906,1728017924
23,Walking,0.37,-7.059,-1.203,222.853,72.437,-155.642,1728017925
23,Walking,0.723,3.178,7.429,154.757,32.922,-402.793,1728017925
23,Walking,6.538,-2.169,7.827,487.857,11.865,31.772,1728017925
23,Walking,-6.786,8.462,5.297,-21.11,403.026,-46.436,1728017925
23,Walking,-0.508,0.479,-1.616,-478.422,188.133,141.209,1728017925
23,Walking,-9.265,-5.103,3.608,-332.655,-392.878,-413.695,1728017925
23,Walking,-5.958,-2.385,-9.171,-346.645,251.604,52.334,1728017925
23,Walking,-9.3,8.298,8.011,-78.557,-144.11,-171.429,1728017925
